Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Total Pay (£),Professional/Occupational Group,Notes,Valid?
Mar-14,Senior,SCS1-05-02-01,N/D,SCS1,Deputy Director - HR - Human Resources,Deputy Director - HR - Human Resources,Department for Business Innovation and Skills,Department for Business Innovation and Skills,P&S - Human Resources,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-02,"363,425",1,N/A,N/A,N/A,Human Resources,,1
Mar-14,Senior,SCS1-05-02-02,N/D,SCS1,Deputy Director - HR - Human Resources,Deputy Director - HR - Human Resources,Department for Business Innovation and Skills,Department for Business Innovation and Skills,P&S - Human Resources,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-02,"939,608",0.92,N/A,N/A,N/A,Human Resources,,1
Mar-14,Senior,SCS1-05-02-03,Vacant,SCS1,Deputy Director - HR - Human Resources,Deputy Director - HR - Human Resources,Department for Business Innovation and Skills,Department for Business Innovation and Skills,P&S - Human Resources,N/A,enquiries@bis.gsi.gov.uk,SCS2-05-02,"648,611",1,N/A,N/A,N/A,Human Resources,,1
Mar-14,Senior,SCS1-05-04-01,N/D,SCS1,Deputy Director - LEGA - Legal Services Directorate A,Deputy Director - LEGA - Legal Services Directorate A,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEG - Legal Services,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-04,"581,501",1,N/A,N/A,N/A,Law,,1
Mar-14,Senior,SCS1-05-04-02,N/D,SCS1,Deputy Director - LEGA - Legal Services Directorate A,Deputy Director - LEGB - Legal Services Directorate B,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEG - Legal Services,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-04,"446,119",0.67,N/A,N/A,N/A,Law,,1
Mar-14,Senior,SCS1-05-04-02,N/D,SCS1,Deputy Director - LEGA - Legal Services Directorate A,Deputy Director - LEGB - Legal Services Directorate B,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEG - Legal Services,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-04,"446,119",0.67,N/A,N/A,N/A,Law,,1
Mar-14,Senior,SCS1-05-04-03,N/D,SCS1,Deputy Director - LEGA - Legal Services Directorate A,Deputy Director - LEGA - Legal Services Directorate A,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEG - Legal Services,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-04,"691,873",1,N/A,N/A,N/A,Law,,1
Mar-14,Senior,SCS1-05-04-04,N/D,SCS1,Deputy Director - LEGA - Legal Services Directorate A,Deputy Director - LEGA - Legal Services Directorate A,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEG - Legal Services,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-04,"318,738",1,N/A,N/A,N/A,Law,,1
Mar-14,Senior,SCS1-05-05-01,N/D,SCS1,Deputy Director - LEGB - Legal Services Directorate B,Deputy Director - LEGB - Legal Services Directorate B,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEG - Legal Services,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-05,"527,615",1,N/A,N/A,N/A,Law,,1
Mar-14,Senior,SCS1-05-05-02,N/D,SCS1,Deputy Director - LEGA - Legal Services Directorate A,Deputy Director - LEGB - Legal Services Directorate B,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEG - Legal Services,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-05,"697,085",0.89,N/A,N/A,N/A,Law,,1
Mar-14,Senior,SCS1-05-05-03,N/D,SCS1,Deputy Director - LEGB - Legal Services Directorate B,Deputy Director - LEGB - Legal Services Directorate B,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEG - Legal Services,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-05,"160,931",1,N/A,N/A,N/A,Law,,1
Mar-14,Senior,SCS1-05-05-04,N/D,SCS1,Deputy Director - LEGB - Legal Services Directorate B,Deputy Director - LEGB - Legal Services Directorate B,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEG - Legal Services,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-05,"355,924",1,N/A,N/A,N/A,Law,,1
Mar-14,Senior,SCS1-05-05-07,N/D,SCS1,Deputy Director - LEGB - Legal Services Directorate B,Deputy Director - LEGB - Legal Services Directorate B,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEG - Legal Services,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-05,"268,488",0.89,N/A,N/A,N/A,Law,,1
Mar-14,Senior,SCS1-05-05-08,N/D,SCS1,Deputy Director - LEGB - Legal Services Directorate B,Deputy Director - LEGB - Legal Services Directorate B,Department for Business Innovation and Skills,Department for Business Innovation and Skills,LEG - Legal Services,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-05,"363,888",0.78,N/A,N/A,N/A,Law,,1
Mar-14,Senior,SCS1-05-07-01,N/D,SCS1,Deputy Director - Corporate Effectiveness,Deputy Director - Corporate Effectiveness,Department for Business Innovation and Skills,Department for Business Innovation and Skills,"P&S - Director of Change and Corporate Effectiveness, including the BIS Secretariat",020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-07,"420,262",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-05-07-02,N/D,SCS1,Deputy Director - Corporate Effectiveness,Deputy Director - Corporate Effectiveness,Department for Business Innovation and Skills,Department for Business Innovation and Skills,"P&S - Director of Change and Corporate Effectiveness, including the BIS Secretariat",020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-07,"390,432",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-05-07-03,N/D,SCS1,Deputy Director - Corporate Effectiveness,Deputy Director - Corporate Effectiveness,Department for Business Innovation and Skills,Department for Business Innovation and Skills,"P&S - Director of Change and Corporate Effectiveness, including the BIS Secretariat",020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-05-07,"363,880",0.89,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-01-01,N/D,SCS1,Deputy Director - BED - Business Environment Directorate (MF),Deputy Director - BED - Business Environment Directorate,Department for Business Innovation and Skills,Department for Business Innovation and Skills,E&M - Business Environment Directorate,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-06-01,"623,037",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-01-02,N/D,SCS1,Deputy Director - BED - Business Environment Directorate (MF),Deputy Director - BED - Business Environment Directorate,Department for Business Innovation and Skills,Department for Business Innovation and Skills,E&M - Business Environment Directorate,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-06-01,"414,056",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-01-03,N/D,SCS1,Deputy Director - BED - Business Environment Directorate (MF),Deputy Director - BED - Business Environment Directorate,Department for Business Innovation and Skills,Department for Business Innovation and Skills,E&M - Business Environment Directorate,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-06-01,"448,045",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-01-04,N/D,SCS1,Deputy Director - BED - Business Environment Directorate (MF),Deputy Director - BED - Business Environment Directorate,Department for Business Innovation and Skills,Department for Business Innovation and Skills,E&M - Business Environment Directorate,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-06-01,"661,256",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-02-01,N/D,SCS1,Deputy Director - ETID - Europe Trade and International Directorate (MF),Deputy Director - ETID - Europe Trade and International Directorate (MF),Department for Business Innovation and Skills,Department for Business Innovation and Skills,E&M - International Trade and Export Control Directorate,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-06-02,"2,260,950",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-02-02,N/D,SCS1,Deputy Director - ETID - Europe Trade and International Directorate (MF),Deputy Director - ETID - Europe Trade and International Directorate (MF),Department for Business Innovation and Skills,Department for Business Innovation and Skills,E&M - International Trade and Export Control Directorate,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-06-02,"779,127",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-02-03,N/D,SCS1,Deputy Director - ETID - Europe Trade and International Directorate (MF),Deputy Director - ETID - Europe Trade and International Directorate (MF),Department for Business Innovation and Skills,Department for Business Innovation and Skills,E&M - International Trade and Export Control Directorate,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-06-02,"580,092",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-03-01,N/D,SCS1,Deputy Director - LM - Labour Market,Deputy Director - LM - Labour Market,Department for Business Innovation and Skills,Department for Business Innovation and Skills,E&M - Labour Market Directorate,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-06-03,"1,288,911",0.89,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-03-03,N/D,SCS1,Deputy Director - LM - Labour Market,Deputy Director - LM - Labour Market,Department for Business Innovation and Skills,Department for Business Innovation and Skills,E&M - Labour Market Directorate,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-06-03,"744,221",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-03-04,N/D,SCS1,Deputy Director - LM - Labour Market,Deputy Director - LM - Labour Market,Department for Business Innovation and Skills,Department for Business Innovation and Skills,E&M - Labour Market Directorate,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-06-03,"634,477",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-04-01,N/D,SCS1,Deputy Director - ERD - European Reform Directorate,Deputy Director - ERD - European Reform Directorate,Department for Business Innovation and Skills,Department for Business Innovation and Skills,BLG - European Reform Directorate,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-06-04,"633,029",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-06-05-01,N/D,SCS1,Deputy Director - Business and Local Growth,Deputy Director - Business and Local Growth,Department for Business Innovation and Skills,Department for Business Innovation and Skills,BLG - Business and Local Growth DG,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS3-06,"647,400",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-01-01,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-01,"333,670",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-01-02,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-01,"61,193",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-01-03,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-01,0,1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-01-04,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-01,0,1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-01-05,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-01,"67,714",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-01-06,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-01,"63,593",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-01-07,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-01,0,1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-01-08,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-01,0,0.67,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-01-09,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-01,"64,530",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-02-01,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-02,"151,678",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-02-02,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-02,"229,874",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-02-03,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-02,"208,064",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-02-04,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-02,0,1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-02-05,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-02,"214,098",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-02-06,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-02,"53,034",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-02-07,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS3-07,"615,681",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-03-01,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-03,"248,945",0.72,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-03-02,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-03,"207,880",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-03-03,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-03,"217,530",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-03-04,N/D,SCS1,Deputy Director - SE - Shareholder Executive,Deputy Director - SE - Shareholder Executive,Department for Business Innovation and Skills,Department for Business Innovation and Skills,SE - Shareholder Executive,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-03,"49,157",0.8,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-06-01,N/D,SCS1,Deputy Director - IE - Information Economy,Deputy Director - IE - Information Economy,Department for Business Innovation and Skills,Department for Business Innovation and Skills,IE - Information Economy and Cyber Security,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-06,"581,262",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-07-06-02,N/D,SCS1,Deputy Director - IE - Information Economy,Deputy Director - IE - Information Economy,Department for Business Innovation and Skills,Department for Business Innovation and Skills,IE - Information Economy and Cyber Security,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-07-06,"475,815",1,N/A,N/A,N/A,Policy,,1
Mar-14,Senior,SCS1-08-01-02,N/D,SCS1,Deputy Director - UKTI ID - Investment Development,Deputy Director - UKTI ID - Investment Development,Department for Business Innovation and Skills,Department for Business Innovation and Skills,UKTI ID - Investment Development,020 7215 5000,enquiries@bis.gsi.gov.uk,SCS2-08-01,"815,610",1,N/A,N/A,N/A,Policy,,1
