Back to Index,Senior/Junior,Post Unique Reference,Name,Grade (or equivalent),Job Title,Job/Team Function,Parent Department,Organisation,Unit,Contact Phone,Contact E-mail,Reports to Senior Post,Salary Cost of Reports (£),FTE,Actual Pay Floor (£),Actual Pay Ceiling (£),Total Pay (£),Professional/Occupational Group,Notes,Valid?
Sep-13,Senior,13500,Charles Hay,SCS2,Director Consular,Leading delivery of consular services to British nationals,Foreign and Commonwealth Office,Foreign and Commonwealth office,Consular Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,13700,Andrew Mitchell,SCS2,Director Prosperity,Providing senior policy advice on the prosperity agenda,Foreign and Commonwealth Office,Foreign and Commonwealth office,Prosperity Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,13000,0,1,"90,000","94,999",N/A,,,1
Sep-13,Senior,14000,Matthew Rycroft,SCS3,Director General Operations,Board level leadership of corporate services,Foreign and Commonwealth Office,Foreign and Commonwealth office,DG Operations (Formerly C&D),0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,"125,000","129,999",N/A,,,1
Sep-13,Senior,14100,Menna Rawlings,SCS2,Director Human Resources,Leading delivery of human resource management,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,14300,Iain Walker,SCS2,Director Finance,Leading delivery of financial management,Foreign and Commonwealth Office,Foreign and Commonwealth office,Finance Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,"95,000","99,999",N/A,,,1
Sep-13,Senior,14400,David Cairns,SCS2,Director Estates and Security,Leading delivery of estates management and security,Foreign and Commonwealth Office,Foreign and Commonwealth office,Estates & Security Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,14500,Colin Martin-Reynolds,SCS2,Chief Information Officer,Leading delivery of information technology services,Foreign and Commonwealth Office,Foreign and Commonwealth office,Information & Technology Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14000,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,15000,Neil Morisetti,SCS3,Special Representative for Climate Change,Providing senior policy advice on climate change,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,"120,000","124,999",N/A,,,1
Sep-13,Senior,16000,Iain Macleod,SCS3,Legal Adviser,Providing legal advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,"125,000","129,999",N/A,,,1
Sep-13,Senior,16100,Catherine Adams,SCS2,Deputy Legal Adviser,Providing legal advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,16000,0,1,"90,000","94,999",N/A,,,1
Sep-13,Senior,16200,John Grainger,SCS2,Deputy Legal Adviser,Providing legal advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,16000,0,1,"95,000","99,999",N/A,,,1
Sep-13,Senior,16300,Christopher Whomersley,SCS2,Deputy Legal Adviser,Providing legal advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,16000,0,1,"100,000","104,999",N/A,,,1
Sep-13,Senior,17000,Robin Grimes,SCS3,Chief Scientific Adviser,Providing senior policy advice on scientific matters,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,16000,0,0.4,"125,000","129,999",N/A,,,1
Sep-13,Senior,18000,Nicholas Baird,SCS3,Chief Executive UKTI,Leading UKTI support to British companies in export markets and to foreign investors,Foreign and Commonwealth Office,UK Trade & Investment,UK Trade & Investment,0207 215 8000,enquiries@bis.gsi.gov.uk,10000,0,1,"135,000","139,999",N/A,,,1
Sep-13,Senior,18001,Catherine Raines,SCS2,UKTI Beijing,Leading UKTI support to British companies in China,Foreign and Commonwealth Office,Foreign and Commonwealth Office,UK Trade & Investment,0207 008 1500,dp-foi.img@fco.gov.uk,18001,0,1,"130,000","134,999",N/A,,,1
Sep-13,Senior,18002,Kumar Iyer,SCS2,UKTI Mumbai,Leading UKTI support to British companies in India,Foreign and Commonwealth Office,Foreign and Commonwealth Office,UK Trade & Investment,0207 008 1500,dp-foi.img@fco.gov.uk,18001,0,1,"90,000","94,999",N/A,,,1
Sep-13,Senior,19100,Hugh Elliott,SCS2,Director Communications,Leading internal and external communications,Foreign and Commonwealth Office,Foreign and Commonwealth office,Communications Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,19300,Tom Drew,SCS2,Principal Private Secretary,"Leading private offices, Parliamentary relations and Ministerial support",Foreign and Commonwealth Office,Foreign and Commonwealth office,Central Units,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,19400,Gregor Irwin,SCS2,Chief Economist,Providing high level economic advice,Foreign and Commonwealth Office,Foreign and Commonwealth office,PUS,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,0,0,N/A,,,1
Sep-13,Senior,20000,Richard Burge,SCS2,Director Wilton Park,Head of FCO Agency,Foreign and Commonwealth Office,Wilton Park,Wilton Park,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,"115,000","119,999",N/A,,,1
Sep-13,Senior,13701,Dominic Martin,SCS2,Director Prosperity ,Providing senior policy advice on the prosperity agenda,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,10000,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,A,Alastair McPhail,SCS2,FTLT - Other,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,"60,000","64,999",N/A,,,1
Sep-13,Senior,B,Anwar Choudhury,SCS2,Corporate Position,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,"90,000","94,999",N/A,,,1
Sep-13,Senior,C,Catriona Laing,SCS2,Corporate Position,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,D,James Dutton,SCS2,Corporate Position,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,"130,000","134,999",N/A,,,1
Sep-13,Senior,E,Judith Macgregor,SCS2,Corporate Position,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,"90,000","94,999",N/A,,,1
Sep-13,Senior,F,Michael Angus O'Neill,SCS2,Corporate Position,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,G,Peter Hill,SCS2,Corporate Position,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,H,Philip Barton,SCS2,Corporate Position,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,I,Simon Manley,SCS3,FTLT - Other,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,"90,000","94,999",N/A,,,1
Sep-13,Senior,J,Susannah Simon,SCS2,Corporate Position,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,"85,000","89,999",N/A,,,1
Sep-13,Senior,K,William Harrison,SCS2,Corporate Position,Leave or training between postings,Foreign and Commonwealth Office,Foreign and Commonwealth office,Human Resources Directorate,0207 008 1500,dp-foi.img@fco.gov.uk,14100,0,1,"85,000","89,999",N/A,,,1
Sep-13,Junior,,,SMS1,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12000,,4,"60,000","117,800",,Policy,,
Sep-13,Junior,,,D7,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12000,,7.27,"54,883","68,539",,Policy,,
Sep-13,Junior,,,D6,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12000,,13,"43,514","56,339",,Policy,,
Sep-13,Junior,,,C5,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12000,,15,"33,075","40,905",,Policy,,
Sep-13,Junior,,,C4,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12000,,29.6,"26,363","32,834",,Policy,,
Sep-13,Junior,,,B3,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12000,,24,"21,646","28,118",,Policy,,
Sep-13,Junior,,,A2,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12000,,22,"19,437","21,912",,Policy,,
Sep-13,Junior,,,A1,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,National Security Directorate,,,12000,,2.5,"18,156","18,156",,Policy,,
Sep-13,Junior,,,SMS1,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12000,,4,"60,000","117,800",,Policy,,
Sep-13,Junior,,,D7,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12000,,10,"54,883","68,539",,Policy,,
Sep-13,Junior,,,D6,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12000,,19,"43,514","56,339",,Policy,,
Sep-13,Junior,,,C5,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12000,,9,"33,075","40,905",,Policy,,
Sep-13,Junior,,,C4,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12000,,31,"26,363","32,834",,Policy,,
Sep-13,Junior,,,B3,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12000,,19.2,"21,646","28,118",,Policy,,
Sep-13,Junior,,,A2,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Defence and International Security Directorate,,,12000,,22.6,"19,437","21,912",,Policy,,
Sep-13,Junior,,,C4,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,DG Europe & Globalisation,,,13000,,1,"26,363","32,834",,Policy,,
Sep-13,Junior,,,B3,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,DG Europe & Globalisation,,,13000,,2,"21,646","28,118",,Policy,,
Sep-13,Junior,,,SMS1,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13000,,25,"60,000","117,800",,Policy,,
Sep-13,Junior,,,D7,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13000,,34,"54,883","68,539",,Policy,,
Sep-13,Junior,,,D6,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13000,,38.9,"43,514","56,339",,Policy,,
Sep-13,Junior,,,C5,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13000,,18,"33,075","40,905",,Policy,,
Sep-13,Junior,,,C4,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13000,,80,"26,363","32,834",,Policy,,
Sep-13,Junior,,,B3,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13000,,34,"21,646","28,118",,Policy,,
Sep-13,Junior,,,A2,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Africa Directorate,,,13000,,23,"19,437","21,912",,Policy,,
Sep-13,Junior,,,SMS1,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13000,,1,"60,000","117,800",,Policy,,
Sep-13,Junior,,,D7,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13000,,2,"54,883","68,539",,Policy,,
Sep-13,Junior,,,D6,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13000,,6,"43,514","56,339",,Policy,,
Sep-13,Junior,,,C5,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13000,,8,"33,075","40,905",,Policy,,
Sep-13,Junior,,,C4,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13000,,14,"26,363","32,834",,Policy,,
Sep-13,Junior,,,B3,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13000,,3,"21,646","28,118",,Policy,,
Sep-13,Junior,,,A2,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Migration Directorate,,,13000,,3,"19,437","21,912",,Policy,,
Sep-13,Junior,,,SMS1,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13000,,51,"60,000","117,800",,Policy,,
Sep-13,Junior,,,D7,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13000,,47.8,"54,883","68,539",,Policy,,
Sep-13,Junior,,,D6,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13000,,104.9,"43,514","56,339",,Policy,,
Sep-13,Junior,,,C5,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13000,,27.9,"33,075","40,905",,Policy,,
Sep-13,Junior,,,C4,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13000,,114,"26,363","32,834",,Policy,,
Sep-13,Junior,,,B3,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13000,,40,"21,646","28,118",,Policy,,
Sep-13,Junior,,,A2,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Europe Directorate,,,13000,,53,"19,437","21,912",,Policy,,
Sep-13,Junior,,,SMS1,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13000,,26,"60,000","117,800",,Policy,,
Sep-13,Junior,,,D7,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13000,,21,"54,883","68,539",,Policy,,
Sep-13,Junior,,,D6,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13000,,49,"43,514","56,339",,Policy,,
Sep-13,Junior,,,C5,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13000,,25,"33,075","40,905",,Policy,,
Sep-13,Junior,,,C4,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13000,,79,"26,363","32,834",,Policy,,
Sep-13,Junior,,,B3,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13000,,25.8,"21,646","28,118",,Policy,,
Sep-13,Junior,,,A2,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Asia Pacific Directorate,,,13000,,30,"19,437","21,912",,Policy,,
Sep-13,Junior,,,SMS1,Operational Manager,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13000,,2.9,"60,000","117,800",,Operational Delivery,,
Sep-13,Junior,,,D7,Operational Manager,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13000,,11,"54,883","68,539",,Operational Delivery,,
Sep-13,Junior,,,D6,Operational Manager,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13000,,22,"43,514","56,339",,Operational Delivery,,
Sep-13,Junior,,,C5,Operational Manager,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13000,,25.67,"33,075","40,905",,Operational Delivery,,
Sep-13,Junior,,,C4,Operational Manager,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13000,,54.18,"26,363","32,834",,Operational Delivery,,
Sep-13,Junior,,,B3,Operational Manager,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13000,,105.5,"21,646","28,118",,Operational Delivery,,
Sep-13,Junior,,,A2,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13000,,44.19,"19,437","21,912",,Operational Delivery,,
Sep-13,Junior,,,A1,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Consular Directorate,,,13000,,1,"18,156","18,156",,Operational Delivery,,
Sep-13,Junior,,,SMS1,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13000,,5,"60,000","117,800",,Policy,,
Sep-13,Junior,,,D7,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13000,,6,"54,883","68,539",,Policy,,
Sep-13,Junior,,,D6,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13000,,21,"43,514","56,339",,Policy,,
Sep-13,Junior,,,C5,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13000,,9,"33,075","40,905",,Policy,,
Sep-13,Junior,,,C4,Policy Adviser,,Foreign and Commonwealth Office,Foreign and Commonwealth Office,Prosperity Directorate,,,13000,,34,"26,363","32,834",,Policy,,
